comm_id,account_id,comm_date,channel,duration_minutes,outcome,conc_compliant_script_used,agent
COM001096,DC100462,2025-08-04,Inbound Call,4.0,Disputed Debt,Y,Joshua L.
COM001097,DC100462,17/03/2026,Call,21.1,No Answer,Y,Cameron H.
COM001098,DC100462,2026-04-20,SMS,,Disputed Debt,Y,Diana L.
COM001099,DC100462,2026-07-15,Outbound Call,9.5,Customer Confirmed Vulnerability,Y,Aimee H.
COM001100,DC100462,26/07/2025,Call,0.7,No Answer,Y,Carol D.
COM001101,DC100462,26/06/2026,SMS,,Wrong Number,Y,Vincent C.
COM001102,DC100462,2025-11-13,Email,,No Answer,Y,Jade M.
COM001103,DC100463,2025-10-16,Outbound Call,2.7,Customer Confirmed Vulnerability,Y,Hollie M.
COM001104,DC100463,12/01/2025,Letter,,Call Dropped,N,Max K.
COM001105,DC100463,2026-06-26,SMS,,No Answer,Y,Sandra A.
COM001106,DC100463,2026-05-03,SMS,,Left Voicemail,Y,Max A.
COM001107,DC100466,2025-02-09,outbound call,1.7,Call Dropped,Y,Marc E.
COM001108,DC100466,2025-07-22,Inbound Call,10.1,Wrong Number,Y,Shane W.
COM001109,DC100466,2025-06-02,Letter,,No Answer,Y,Lynne J.
COM001110,DC100468,2025-09-20,Email,,Wrong Number,Y,Marilyn O.
COM001111,DC100468,2025-01-20,Call,7.3,Payment Arranged,Y,Margaret H.
COM001112,DC100469,2025-05-03,Letter,,Wrong Number,Y,Gavin H.
COM001113,DC100469,14-12-2023,Letter,,Refused to Pay,Y,Malcolm H.
COM001114,DC100469,2024-02-19,Email,,Call Dropped,Y,Glenn H.
COM001115,DC100470,22/01/2024,Inbound Call,15.6,Requested Callback,Y,Amelia W.
COM001116,DC100470,2024-07-06,Letter,,No Answer,Y,Marion R.
COM001117,DC100470,2024-02-26,outbound call,10.0,Requested Callback,Y,Marian B.
COM001118,DC100470,2024-03-17,Inbound Call,4.0,Payment Arranged,Y,Stewart B.
COM001119,DC100470,2023-10-15,outbound call,11.8,No Answer,Y,Maurice S.
COM001120,DC100470,2024-04-21,SMS,,Left Voicemail,Unknown,Tracey W.
COM001121,DC100470,2025-01-22,Inbound Call,6.9,No Answer,Y,Brandon F.
COM001122,DC100471,2026-02-20,Outbound Call,1.6,,Y,Margaret F.
COM001123,DC100473,11/01/2024,Inbound Call,3.9,,Y,Shane B.
COM001124,DC100473,2025-09-25,Inbound Call,10.4,,N,Martyn K.
COM001125,DC100473,2024-10-01,Email,,,Y,Laura O.
COM001126,DC100473,13-01-2025,Call,17.0,,Y,Joan S.
COM001127,DC100473,2025-10-23,Letter,,Payment Arranged,Y,Vincent C.
COM001128,DC100473,14/11/2025,Letter,,,Y,Adrian B.
COM001129,DC100473,2024-07-12,Call,13.8,,Y,Mitchell B.
COM001130,DC100474,29/04/2026,SMS,,No Answer,Y,Arthur H.
COM001131,DC100474,14/03/2026,Inbound Call,13.1,Customer Confirmed Vulnerability,Unknown,Carole C.
COM001132,DC100474,2026-08-14,Inbound Call,4.7,Requested Callback,Y,Charles S.
COM001133,DC100474,2025-12-11,Call,3.2,Refused to Pay,Y,Connor H.
COM001134,DC100475,2026-03-24,outbound call,4.5,,Y,Dylan D.
COM001135,DC100475,24/09/2024,Call,14.4,No Answer,Unknown,William P.
COM001136,DC100475,2025-12-06,Inbound Call,4.6,No Answer,Y,Amy L.
COM001137,DC100475,2024-08-26,outbound call,17.6,Left Voicemail,Unknown,Clare W.
COM001138,DC100475,2025-07-02,SMS,,Left Voicemail,Y,Gail C.
COM001139,DC100475,2024-09-21,Email,,No Answer,N,Robert W.
COM001140,DC100475,10/02/2025,SMS,,Left Voicemail,Unknown,Joyce E.
COM001141,DC100476,2025-05-20,Outbound Call,18.8,No Answer,Y,Melanie F.
COM001142,DC100476,09/01/2025,Email,,Requested Callback,Y,Mohammed S.
COM001143,DC100477,25/07/2024,Outbound Call,12.8,Left Voicemail,Y,Laura E.
COM001144,DC100477,2024-06-21,Call,5.0,Call Dropped,Y,Katie G.
COM001145,DC100477,2025-05-15,Email,,Left Voicemail,Y,Nicole W.
COM001146,DC100478,2024-05-01,Outbound Call,1.5,DSAR Request Logged,Y,Linda S.
COM001147,DC100478,2024-03-26,Call,9.9,No Answer,Y,Sylvia W.
COM001148,DC100479,10/08/2026,Email,,No Answer,Y,Ann G.
COM001149,DC100482,2025-08-25,Call,10.6,Left Voicemail,Y,Gail H.
COM001150,DC100483,13/05/2026,Letter,,Payment Arranged,Unknown,Anthony C.
COM001151,DC100483,15-12-2025,outbound call,6.3,Wrong Number,Y,Gordon G.
COM001152,DC100483,2026-05-03,Call,4.3,No Answer,Y,Ben T.
COM001153,DC100483,2026-02-22,Inbound Call,21.6,Disputed Debt,Y,Sian P.
COM001154,DC100484,2025-07-10,Inbound Call,11.7,Refused to Pay,N,Maurice H.
COM001155,DC100484,2025-07-03,Outbound Call,3.8,No Answer,Y,Sean W.
COM001156,DC100484,03/05/2026,Call,6.8,Left Voicemail,Y,Louise H.
COM001157,DC100484,2026-03-30,Inbound Call,3.8,DSAR Request Logged,Y,Wayne M.
COM001158,DC100484,13/05/2026,SMS,,,Y,Tracey R.
COM001159,DC100485,2025-07-12,Call,13.4,No Answer,Y,Gordon J.
COM001160,DC100485,01/20/2025,Inbound Call,5.3,Disputed Debt,N,Nathan W.
COM001161,DC100485,2025-09-11,Inbound Call,4.9,Complaint Raised,Unknown,Benjamin B.
COM001162,DC100486,2025-02-13,Call,18.7,Disputed Debt,N,Harriet H.
COM001163,DC100486,2025-03-16,Email,,No Answer,Y,Carl B.
COM001164,DC100488,04/11/2024,Inbound Call,6.8,Requested Callback,Y,Laura R.
COM001165,DC100488,2024-11-29,Letter,,Requested Callback,Unknown,Maureen S.
COM001166,DC100488,2024-12-06,SMS,,Refused to Pay,Y,Jordan F.
COM001167,DC100488,18/07/2024,Email,,No Answer,Unknown,Derek J.
COM001168,DC100488,07-01-2025,Outbound Call,4.6,Wrong Number,Y,Jill W.
COM001169,DC100489,2024-09-18,Outbound Call,1.5,No Answer,Y,Dylan B.
COM001170,DC100489,2024-10-01,Letter,,Refused to Pay,Y,Gillian A.
COM001171,DC100489,2024-12-25,SMS,,Requested Callback,Y,Gordon B.
COM001172,DC100491,12/03/2025,Call,13.6,Customer Confirmed Vulnerability,Y,Marion M.
COM001173,DC100491,2025-10-05,Call,11.9,Left Voicemail,Y,Harry H.
COM001174,DC100491,19/08/2025,SMS,,,Unknown,Charlie M.
COM001175,DC100491,17/10/2025,SMS,,Payment Arranged,Y,Debra F.
COM001176,DC100493,2026-02-21,outbound call,4.0,Payment Arranged,Unknown,Roger W.
COM001177,DC100493,2026-01-05,Inbound Call,4.1,Disputed Debt,Y,Joe B.
COM001178,DC100494,18/03/2026,outbound call,1.8,Left Voicemail,N,Denis P.
COM001179,DC100494,16/04/2026,Call,9.8,Customer Confirmed Vulnerability,N,Carl J.
COM001180,DC100495,2025-07-06,Outbound Call,2.8,Requested Callback,Y,Richard F.
COM001181,DC100495,28/12/2025,Email,,Left Voicemail,N,Christian A.
COM001182,DC100495,04/08/2025,SMS,,No Answer,N,Julia D.
COM001183,DC100495,2025-06-25,outbound call,3.9,Call Dropped,Y,Louis W.
COM001184,DC100496,2026-04-02,Email,,Payment Arranged,N,Amber P.
COM001185,DC100496,15/11/2025,Outbound Call,16.2,Requested Callback,Y,Katy R.
COM001186,DC100497,2026-07-31,Call,18.7,Requested Callback,Y,Sean T.
COM001187,DC100498,2026-02-04,Outbound Call,5.8,Left Voicemail,Y,Angela W.
COM001188,DC100501,2025-10-13,Letter,,,Y,Clive W.
COM001189,DC100501,2026-04-16,Outbound Call,5.0,Customer Confirmed Vulnerability,Y,Julie D.
COM001190,DC100501,09/07/2025,Email,,Left Voicemail,Y,Hollie F.
COM001191,DC100501,2026-03-24,Outbound Call,2.5,No Answer,Y,Ross G.
COM001192,DC100503,2025-09-27,Outbound Call,2.7,Refused to Pay,Y,Rachel H.
COM001193,DC100504,16/04/2026,Email,,Left Voicemail,Y,Joshua J.
COM001194,DC100504,14/01/2025,Email,,Requested Callback,Y,George W.
COM001195,DC100504,20-03-2025,Email,,Payment Arranged,Y,Lynn S.
COM001196,DC100506,2025-07-04,Email,,Payment Arranged,Y,Lynda S.
COM001197,DC100506,02/06/2024,Outbound Call,3.3,Left Voicemail,Y,Trevor M.
COM001198,DC100507,2026-04-11,Letter,,No Answer,Y,Marc P.
COM001199,DC100508,2025-04-12,Outbound Call,1.8,No Answer,Y,Abigail H.
COM001200,DC100508,2024-06-05,Call,16.1,No Answer,Y,Hannah S.
COM001201,DC100508,2024-08-14,Call,13.7,,Y,Leah B.
COM001202,DC100508,09/02/2024,Outbound Call,18.4,Call Dropped,N,Andrea M.
COM001203,DC100508,2024-03-13,outbound call,4.7,Disputed Debt,Y,Nicole D.
COM001204,DC100510,20-07-2025,Email,,Refused to Pay,Y,Craig R.
COM001205,DC100510,2024-05-12,Call,6.6,,Y,Valerie K.
COM001206,DC100511,2026-09-05,Letter,,No Answer,Y,Tracy P.
COM001207,DC100512,2026-04-14,Email,,Left Voicemail,N,Eleanor T.
COM001208,DC100513,06/06/2026,Call,18.9,Payment Arranged,Y,Lesley T.
COM001209,DC100515,04/04/2025,outbound call,15.9,No Answer,Y,Jacob K.
COM001210,DC100516,09-09-2026,SMS,,Wrong Number,Y,Robin R.
COM001211,DC100518,2024-12-15,Inbound Call,14.5,,Y,Shaun B.
COM001212,DC100518,07/03/2025,Inbound Call,14.7,Payment Arranged,Y,Natasha B.
COM001213,DC100518,16/05/2025,Email,,,Unknown,Kenneth M.
COM001214,DC100518,24/07/2024,Outbound Call,9.1,No Answer,Y,Iain S.
COM001215,DC100518,2024-06-30,Outbound Call,17.2,Payment Arranged,Y,Carl W.
COM001216,DC100518,05-06-2025,SMS,,Payment Arranged,Y,Vanessa T.
COM001217,DC100518,02-07-2025,Letter,,No Answer,Y,Anna N.
COM001218,DC100520,2026-09-13,outbound call,8.8,Refused to Pay,Y,Julia T.
COM001219,DC100521,20/04/2025,Outbound Call,20.9,Customer Confirmed Vulnerability,Y,Owen G.
COM001220,DC100522,09/10/2025,Call,2.0,Refused to Pay,Y,Marian T.
COM001221,DC100522,03/14/2026,Outbound Call,6.9,,Y,Tom K.
COM001222,DC100522,16/07/2025,Call,14.2,,Y,Abbie P.
COM001223,DC100522,16/12/2025,SMS,,Left Voicemail,Y,Janet S.
COM001224,DC100522,2026-01-30,Outbound Call,6.0,Payment Arranged,Y,Heather P.
COM001225,DC100522,30/05/2025,outbound call,11.7,Complaint Raised,Y,Catherine T.
COM001226,DC100522,24/03/2025,Call,17.8,Requested Callback,Y,Duncan R.
COM001227,DC100523,2026-06-03,Inbound Call,7.1,Left Voicemail,Y,Stacey H.
COM001228,DC100524,25/09/2025,SMS,,Customer Confirmed Vulnerability,Y,Abigail W.
COM001229,DC100524,17/12/2024,outbound call,14.3,No Answer,Y,Damian B.
COM001230,DC100524,16-01-2026,SMS,,Requested Callback,Y,Aimee S.
COM001231,DC100524,11/19/2025,Inbound Call,12.4,Left Voicemail,Y,Yvonne G.
COM001232,DC100524,2025-07-29,SMS,,Requested Callback,Y,Adrian L.
COM001233,DC100524,09/11/2025,Email,,Disputed Debt,Unknown,Brandon B.
COM001234,DC100524,07/05/2026,Letter,,,Y,Katy H.
COM001235,DC100524,27/03/2026,outbound call,13.5,Disputed Debt,Y,Emma C.
COM001236,DC100524,2025-07-01,Call,12.3,Wrong Number,Y,Irene T.
COM001237,DC100524,2026-03-09,outbound call,17.5,Disputed Debt,Y,Mitchell A.
COM001238,DC100525,2024-05-30,Outbound Call,19.3,Call Dropped,Y,Elaine M.
COM001239,DC100525,2025-11-14,Outbound Call,18.5,Customer Confirmed Vulnerability,Y,Emma C.
COM001240,DC100525,2025-02-25,Inbound Call,2.9,Left Voicemail,N,Martyn J.
COM001241,DC100526,2024-10-18,Outbound Call,1.9,Refused to Pay,Y,Stanley S.
COM001242,DC100526,15/11/2024,Outbound Call,9.9,Disputed Debt,Y,Liam R.
COM001243,DC100526,2024-03-27,Outbound Call,8.5,DSAR Request Logged,Unknown,Kayleigh K.
COM001244,DC100526,2025-05-31,Call,1.2,No Answer,Y,Laura H.
COM001245,DC100526,2024-06-21,Outbound Call,10.4,No Answer,Y,Max H.
COM001246,DC100526,2024-11-26,SMS,,Disputed Debt,Y,Anna P.
COM001247,DC100526,03/01/2025,outbound call,0.7,No Answer,Y,Ellie W.
COM001248,DC100527,06/06/2025,Call,10.1,Disputed Debt,Y,Andrew P.
COM001249,DC100527,2025-04-01,Outbound Call,2.2,Payment Arranged,Y,Vanessa G.
COM001250,DC100527,05/19/2026,Call,19.0,Complaint Raised,Y,Nicola W.
COM001251,DC100527,18/09/2025,Call,4.5,,Y,Phillip W.
COM001252,DC100527,03/08/2025,Outbound Call,14.9,Requested Callback,Y,Barbara K.
COM001253,DC100528,21-07-2025,Inbound Call,4.8,Left Voicemail,Y,Jeffrey H.
COM001254,DC100528,09/12/2024,Email,,Left Voicemail,Y,David B.
COM001255,DC100528,2026-04-12,outbound call,7.2,Refused to Pay,Y,Jack S.
COM001256,DC100528,2026-04-04,SMS,,Customer Confirmed Vulnerability,Y,Tracy S.
COM001257,DC100528,2026-05-26,SMS,,Left Voicemail,Y,Dorothy B.
COM001258,DC100528,2026-02-13,Call,14.5,Complaint Raised,Y,Brenda T.
COM001259,DC100528,2026-05-06,Letter,,,Y,Jean G.
COM001260,DC100529,2026-09-04,Outbound Call,20.7,Requested Callback,Y,Craig B.
COM001261,DC100529,01/03/2026,SMS,,Customer Confirmed Vulnerability,Y,Liam S.
COM001262,DC100530,16/04/2026,Call,5.0,Payment Arranged,Y,Sharon H.
COM001263,DC100530,2026-05-11,Email,,Wrong Number,Y,Jasmine A.
COM001264,DC100531,25/06/2026,Letter,,No Answer,Y,Eileen P.
COM001265,DC100532,02/07/2024,outbound call,1.2,Complaint Raised,N,Zoe J.
COM001266,DC100532,2024-10-17,outbound call,4.7,Payment Arranged,Y,Liam O.
COM001267,DC100533,2026-03-09,Email,,Wrong Number,Y,Pamela W.
COM001268,DC100533,2025-10-05,Outbound Call,8.2,No Answer,Y,Mandy R.
COM001269,DC100533,2026-07-10,Call,5.2,No Answer,Y,Jeffrey C.
COM001270,DC100533,2025-04-29,Email,,Payment Arranged,Y,Naomi M.
COM001271,DC100533,2026-03-04,Letter,,No Answer,Y,Matthew N.
COM001272,DC100534,2025-03-15,Outbound Call,7.8,Payment Arranged,Y,Melissa R.
COM001273,DC100534,2026-04-05,Email,,DSAR Request Logged,Y,Eleanor J.
COM001274,DC100534,25/11/2024,Inbound Call,15.2,Payment Arranged,Y,Francesca D.
COM001275,DC100535,09-03-2026,outbound call,20.1,Refused to Pay,Y,Kim H.
COM001276,DC100535,12/07/2025,Letter,,Call Dropped,Y,Julia R.
COM001277,DC100535,17/12/2025,Inbound Call,10.9,Requested Callback,Y,Amelia M.
COM001278,DC100535,2025-04-21,outbound call,18.9,Requested Callback,Y,Reece C.
COM001279,DC100537,2026-05-12,Letter,,Left Voicemail,Y,Hugh H.
COM001280,DC100538,2025-02-17,Email,,Payment Arranged,Y,Sally D.
COM001281,DC100538,2025-01-15,Call,15.4,No Answer,Unknown,Rosemary T.
COM001282,DC100539,2024-05-07,Call,13.7,Disputed Debt,Unknown,Harry D.
COM001283,DC100539,10/08/2024,outbound call,21.3,Left Voicemail,Y,Sam O.
COM001284,DC100539,2025-10-31,Call,2.2,Payment Arranged,Y,Brian P.
COM001285,DC100539,2024-10-28,Outbound Call,2.3,Requested Callback,Y,Peter R.
COM001286,DC100539,2025-10-07,SMS,,Payment Arranged,Y,Danielle M.
COM001287,DC100539,07/08/2024,Outbound Call,9.0,Left Voicemail,Y,Abdul T.
COM001288,DC100539,2024-12-08,Call,5.9,,Y,Lynne H.
COM001289,DC100541,2024-12-14,Letter,,Customer Confirmed Vulnerability,Y,Thomas E.
COM001290,DC100541,2024-10-22,Inbound Call,1.8,Wrong Number,Y,David D.
COM001291,DC100541,28/12/2025,Email,,No Answer,Y,Chelsea H.
COM001292,DC100541,13-06-2025,SMS,,Payment Arranged,Y,Stewart G.
COM001293,DC100541,06/11/2025,outbound call,7.7,Payment Arranged,N,Rosie C.
COM001294,DC100542,2026-07-16,Email,,Call Dropped,N,Joel A.
COM001295,DC100542,2026-05-07,Call,18.2,Complaint Raised,Y,Jenna P.
COM001296,DC100542,2025-10-04,Outbound Call,4.8,Disputed Debt,Y,Dylan Y.
COM001297,DC100543,2024-08-28,outbound call,1.4,Left Voicemail,Y,Reece C.
COM001298,DC100543,2025-05-24,Call,19.3,Disputed Debt,Y,Denis P.
COM001299,DC100543,2024-12-02,Outbound Call,21.8,Left Voicemail,Y,Joshua S.
COM001300,DC100543,2025-01-22,Letter,,Customer Confirmed Vulnerability,Y,Mohamed R.
COM001301,DC100543,2024-12-27,outbound call,2.3,No Answer,Y,Jane S.
COM001302,DC100544,2025-08-10,Call,5.0,Complaint Raised,Unknown,Gerald J.
COM001303,DC100544,11/01/2026,SMS,,DSAR Request Logged,Y,Ian F.
COM001304,DC100545,2025-08-10,Outbound Call,18.5,Wrong Number,Y,Abdul A.
COM001305,DC100546,09/02/2026,SMS,,Refused to Pay,Y,Gillian W.
COM001306,DC100546,2025-07-14,Outbound Call,15.3,Left Voicemail,Y,Jamie Y.
COM001307,DC100547,2025-12-22,Letter,,DSAR Request Logged,Y,Sarah K.
COM001308,DC100548,2026-02-26,Email,,No Answer,Y,Francis P.
COM001309,DC100548,2026-05-14,Letter,,Complaint Raised,Y,Adam G.
COM001310,DC100548,09/02/2026,Outbound Call,0.6,Disputed Debt,Unknown,Jenna H.
COM001311,DC100549,2024-10-03,Email,,Left Voicemail,Y,Laura S.
COM001312,DC100549,14/03/2025,Email,,Wrong Number,Y,Shaun H.
COM001313,DC100549,04/02/2024,Inbound Call,7.1,Disputed Debt,Y,Bethany A.
COM001314,DC100550,12/13/2024,Inbound Call,20.0,Left Voicemail,Y,Clifford H.
COM001315,DC100550,2025-07-17,SMS,,Requested Callback,Unknown,Jason D.
COM001316,DC100550,18/11/2024,Outbound Call,18.7,No Answer,Y,Jayne H.
COM001317,DC100550,2025-02-17,Letter,,Payment Arranged,Y,Judith H.
COM001318,DC100551,21/09/2026,outbound call,17.7,,Y,Shirley M.
COM001319,DC100551,2026-01-16,Email,,Left Voicemail,Y,Molly L.
COM001320,DC100551,16-09-2025,SMS,,Left Voicemail,Y,Lawrence C.
COM001321,DC100551,2026-04-19,Outbound Call,13.3,Disputed Debt,Y,Tracy S.
COM001322,DC100551,2026-04-11,SMS,,Left Voicemail,Y,Mohamed M.
COM001323,DC100551,2025-08-12,Call,20.8,Requested Callback,Y,Iain M.
COM001324,DC100551,2026-04-15,Outbound Call,6.6,No Answer,Y,Mohammad E.
COM001325,DC100551,2026-07-08,Call,11.4,Customer Confirmed Vulnerability,Y,Liam J.
COM001326,DC100551,2026-03-07,Email,,Wrong Number,Y,Stewart B.
COM001327,DC100552,2026-04-26,Call,21.9,DSAR Request Logged,Unknown,Mandy W.
COM001328,DC100553,2026-03-19,Call,7.6,No Answer,Y,Norman L.
COM001329,DC100553,2026-09-13,Call,17.2,No Answer,Y,Garry W.
COM001330,DC100554,2025-08-13,SMS,,Requested Callback,Y,Eric A.
COM001331,DC100554,14/03/2026,SMS,,Wrong Number,N,Mathew S.
COM001332,DC100555,2025-02-07,Letter,,Left Voicemail,Y,Kerry C.
COM001333,DC100555,2025-11-13,Outbound Call,2.4,Payment Arranged,Y,Sylvia H.
COM001334,DC100555,11/12/2025,Call,19.9,Wrong Number,Y,Ronald L.
COM001335,DC100555,25/09/2024,Outbound Call,17.2,Left Voicemail,Y,Anthony W.
COM001336,DC100556,2026-06-06,Email,,Complaint Raised,Y,Scott B.
COM001337,DC100556,19/04/2025,Email,,Requested Callback,N,Lesley W.
COM001338,DC100556,31/10/2025,Inbound Call,10.0,,Y,Charlie S.
COM001339,DC100556,19-01-2026,Call,19.0,No Answer,Y,Aimee W.
COM001340,DC100558,10/08/2026,Letter,,No Answer,N,Carole T.
COM001341,DC100558,2026-05-24,Letter,,Requested Callback,Y,Mathew S.
COM001342,DC100558,12/08/2026,Email,,No Answer,Y,Charles W.
COM001343,DC100559,2023-11-22,Inbound Call,0.7,No Answer,Y,Alexandra W.
COM001344,DC100559,2024-12-18,outbound call,18.6,Payment Arranged,Y,Benjamin M.
COM001345,DC100559,02/03/2025,Call,15.9,Left Voicemail,Y,Geoffrey T.
COM001346,DC100559,2025-04-13,Letter,,,Y,Samuel J.
COM001347,DC100559,2025-02-13,Letter,,Requested Callback,Y,Josh S.
COM001348,DC100559,2025-01-29,Outbound Call,19.3,No Answer,N,Maureen G.
COM001349,DC100559,25-07-2024,Email,,No Answer,Y,Mitchell Y.
COM001350,DC100559,17-10-2024,Letter,,Wrong Number,Y,Amy M.
COM001351,DC100559,05-05-2025,Call,0.9,Payment Arranged,Unknown,Megan R.
COM001352,DC100559,04/25/2024,Inbound Call,14.9,Requested Callback,Y,Wayne T.
COM001353,DC100560,2025-08-09,outbound call,12.8,,Y,Duncan B.
COM001354,DC100560,2024-09-22,Inbound Call,20.7,,Y,Josh W.
COM001355,DC100560,2024-03-22,SMS,,Call Dropped,Y,Ann B.
COM001356,DC100560,2024-07-22,Outbound Call,22.0,Requested Callback,Y,Margaret M.
COM001357,DC100560,2024-09-16,Inbound Call,18.5,Payment Arranged,Y,Sean W.
COM001358,DC100561,2025-01-25,outbound call,16.7,,Y,Alexander W.
COM001359,DC100561,06/16/2024,Letter,,Payment Arranged,Y,Patrick B.
COM001360,DC100562,2026-06-04,SMS,,Requested Callback,Unknown,Kenneth K.
COM001361,DC100563,2024-04-01,Inbound Call,12.7,Wrong Number,Y,Bethany R.
COM001362,DC100563,2024-05-16,outbound call,4.7,,Y,Lisa T.
COM001363,DC100564,2026-01-18,outbound call,18.8,Payment Arranged,Y,Marilyn G.
COM001364,DC100564,2026-09-12,outbound call,19.4,No Answer,Y,Mohamed J.
COM001365,DC100565,27-07-2026,Inbound Call,1.9,,N,Megan R.
COM001366,DC100565,2025-08-22,Letter,,Requested Callback,Y,Suzanne S.
COM001367,DC100565,2025-09-07,Call,4.3,No Answer,Y,Jason P.
COM001368,DC100565,22-08-2025,Inbound Call,5.9,Disputed Debt,Y,Kathryn L.
COM001369,DC100566,2024-07-12,Outbound Call,18.1,No Answer,Y,Diana E.
COM001370,DC100566,2025-02-25,Outbound Call,12.8,Requested Callback,Y,Joel B.
COM001371,DC100566,17-05-2024,Call,10.8,No Answer,Y,Bethan M.
COM001372,DC100566,29/09/2024,outbound call,20.8,No Answer,Y,Charlotte Q.
COM001373,DC100567,26/04/2025,Inbound Call,6.3,Left Voicemail,Y,Joanna W.
COM001374,DC100567,11/19/2024,Outbound Call,17.0,Call Dropped,Y,Anthony Y.
COM001375,DC100567,2025-04-22,outbound call,5.6,Left Voicemail,Y,Bryan B.
COM001376,DC100567,2024-02-06,outbound call,20.6,DSAR Request Logged,Y,Karl N.
COM001377,DC100567,2025-02-08,outbound call,14.1,Customer Confirmed Vulnerability,Y,Charles B.
COM001378,DC100568,2026-02-20,SMS,,Payment Arranged,Y,Joshua T.
COM001379,DC100569,2025-10-11,outbound call,11.4,Left Voicemail,Y,Clare H.
COM001380,DC100569,20/11/2024,Email,,Left Voicemail,Y,Arthur R.
COM001381,DC100569,2024-07-22,outbound call,10.5,DSAR Request Logged,Y,Abbie D.
COM001382,DC100569,20/11/2025,Inbound Call,14.6,Complaint Raised,Y,Josh B.
COM001383,DC100569,08-05-2025,outbound call,0.5,Requested Callback,Unknown,Barbara E.
COM001384,DC100569,2024-04-26,Outbound Call,14.4,No Answer,Y,Elizabeth P.
COM001385,DC100569,2024-09-26,outbound call,7.7,Payment Arranged,Unknown,Hazel D.
COM001386,DC100570,10/03/2026,Outbound Call,0.7,Wrong Number,Y,Sheila H.
COM001387,DC100570,10/01/2025,Email,,,Y,Ryan F.
COM001388,DC100571,2026-08-06,outbound call,12.1,Requested Callback,Y,Naomi S.
COM001389,DC100571,2026-05-16,Inbound Call,3.5,Requested Callback,N,Lindsey B.
COM001390,DC100572,2026-09-13,Outbound Call,5.0,Customer Confirmed Vulnerability,Unknown,Leonard P.
COM001391,DC100573,23/03/2026,SMS,,Left Voicemail,Y,Adam G.
COM001392,DC100573,01/05/2026,Inbound Call,3.6,No Answer,Y,Hilary A.
COM001393,DC100573,2025-12-30,Outbound Call,2.9,Call Dropped,Y,Cheryl P.
COM001394,DC100574,2026-01-14,Outbound Call,3.5,Payment Arranged,Y,Mitchell C.
COM001395,DC100574,2025-09-01,outbound call,16.2,Requested Callback,Y,Marcus B.
COM001396,DC100574,18/11/2025,SMS,,,Y,Ian A.
COM001397,DC100574,2025-04-10,SMS,,Requested Callback,Unknown,Stanley H.
COM001398,DC100574,2026-03-08,Inbound Call,14.6,No Answer,Y,Julian W.
COM001399,DC100574,25/07/2025,Letter,,No Answer,Y,Claire M.
COM001400,DC100574,2026-05-07,Outbound Call,3.6,No Answer,Y,Ben M.
COM001401,DC100574,24/06/2026,outbound call,6.4,Requested Callback,Y,Yvonne J.
COM001402,DC100574,2025-09-02,Letter,,Refused to Pay,Y,Leonard O.
COM001403,DC100574,07/09/2025,outbound call,17.3,DSAR Request Logged,Y,Declan F.
